Date,Average Open Price (USD),Average High Price (USD),Average Low Price (USD),Average Close Price (USD)
2017-06-07,2872.4375,2885.48,2613.81,2690.40525
2017-06-08,2687.4480000000003,2813.6055,2615.1324999999997,2807.0577499999995
2017-06-09,2806.43975,2863.97475,2787.2325,2814.06925
2017-06-10,2814.33075,2915.736,2796.03525,2886.85225
2017-06-11,2886.596,2964.112,2844.76325,2958.77725
2017-06-12,2958.879,2973.5225,2571.375,2720.398
2017-06-13,2640.2573333333335,2786.9246666666663,2629.6966666666667,2707.3433333333337
2017-06-14,2708.3366666666666,2808.6343333333334,2322.81,2444.9653333333335
2017-06-15,2446.744,2517.320333333333,2081.7763333333332,2421.199
2017-06-16,2421.22,2530.3333333333335,2301.2703333333334,2478.471
2017-06-17,2478.4786666666664,2677.213333333333,2418.460333333333,2635.727666666667
2017-06-18,2637.2793333333334,2668.386,2458.543666666667,2509.9973333333332
2017-06-19,2510.9846666666667,2595.6666666666665,2482.5673333333334,2593.2793333333334
2017-06-20,2593.283,2775.9833333333336,2581.806666666667,2723.3933333333334
2017-06-21,2721.4133333333334,2778.5176666666666,2580.17,2648.4526666666666
2017-06-22,2648.989666666667,2733.3333333333335,2593.7190000000005,2692.819
2017-06-23,2692.7966666666666,2737.6666666666665,2660.8573333333334,2681.27
2017-06-24,2681.27,2715.0393333333336,2505.06,2559.9770000000003
2017-06-25,2562.5373333333337,2620.749,2423.35,2499.2553333333335
2017-06-26,2499.3320000000003,2549.9030000000002,2261.116666666667,2411.3766666666666
2017-06-27,2411.1646666666666,2560.268,2270.6693333333333,2559.5866666666666
2017-06-28,2558.7433333333333,2599.3333333333335,2456.4823333333334,2555.6803333333337
2017-06-29,2552.711333333333,2588.9193333333333,2501.471,2532.554666666667
2017-06-30,2531.8813333333333,2555.514333333333,2438.8126666666667,2455.226666666667
2017-07-01,2454.6766666666667,2510.7033333333334,2384.67,2409.6626666666666
2017-07-02,2412.7933333333335,2532.9066666666663,2367.78,2508.8669999999997
2017-07-03,2507.0303333333336,2589.259666666667,2473.8806666666665,2546.5366666666664
2017-07-04,2543.0699999999997,2641.0733333333333,2542.993,2599.0636666666664
2017-07-05,2598.0760000000005,2627.208666666667,2539.0570000000002,2610.415666666667
2017-07-06,2608.69,2619.18,2559.342666666667,2603.6236666666664
2017-07-07,2603.5666666666666,2608.867666666667,2472.4003333333335,2503.1793333333335
2017-07-08,2503.1793333333335,2557.046333333333,2467.807,2553.009
2017-07-09,2552.662333333333,2568.302333333333,2498.1666666666665,2503.423666666667
2017-07-10,2503.7066666666665,2524.5516666666667,2258.9500000000003,2331.243
2017-07-11,2331.1223333333332,2404.3926666666666,2253.4883333333332,2306.063333333333
2017-07-12,2317.75,2412.628,2262.2200000000003,2382.7915
2017-07-13,2382.0162499999997,2419.4235,2308.4049999999997,2339.2205
2017-07-14,2339.78275,2354.3345000000004,2142.0025,2216.49925
2017-07-15,2214.562,2220.871,1963.2905,1967.9724999999999
2017-07-16,1967.45975,2043.49,1796.8,1909.1147499999997
2017-07-17,1908.5875,2231.8,1906.2354999999998,2227.9125000000004
2017-07-18,2225.205,2396.3375,2145.825,2304.6450000000004
2017-07-19,2306.24525,2399.625,2217.756,2259.912
2017-07-20,2262.4645,2940.105,2262.375,2862.098
2017-07-21,2865.2405,2878.81,2612.5375,2666.8625
2017-07-22,2666.0150000000003,2860.4700000000003,2648.94025,2826.0252499999997
2017-07-23,2824.66975,2844.5,2665.6475,2755.5299999999997
2017-07-24,2757.665,2798.8092500000002,2715.70775,2759.697
2017-07-25,2759.5919999999996,2777.0914999999995,2447.85775,2561.1505
2017-07-26,2563.5525,2611.5382499999996,2404.4030000000002,2525.27
2017-07-27,2525.69225,2691.03475,2508.724,2667.4705
2017-07-28,2668.4469999999997,2825.2435,2659.90275,2786.415
2017-07-29,2788.8577499999997,2792.88975,2656.8120000000004,2699.91725
2017-07-30,2698.0924999999997,2763.7325,2573.6800000000003,2748.4125
2017-07-31,2749.49975,2898.47,2695.7475,2857.20575
2017-08-01,2857.20825,2931.0425,2635.755,2732.42675
2017-08-02,2732.5937500000005,2759.6085000000003,2650.5,2701.9674999999997
2017-08-03,2701.9925,2804.8725000000004,2699.9775,2791.576
2017-08-04,2792.026,2880.1849999999995,2766.23025,2861.5845
2017-08-05,2859.3917500000002,3339.415,2856.8675,3256.0399999999995
2017-08-06,3256.285,3291.7000000000003,3159.34,3227.3154999999997
2017-08-07,3226.011,3429.97175,3190.385,3391.4125000000004
2017-08-08,3393.2025000000003,3489.37,3333.935,3421.4750000000004
2017-08-09,3420.1800000000003,3430.5699999999997,3225.5475,3349.9545000000003
2017-08-10,3349.605,3453.0950000000003,3320.7925,3427.47225
2017-08-11,3427.0097499999997,3718.40475,3397.429,3652.6975
2017-08-12,3653.902,3962.125,3611.295,3870.9440000000004
2017-08-13,3872.12,4196.4675,3841.6895000000004,4063.06
2017-08-14,4065.835,4352.1025,3974.6625,4326.0005
2017-08-15,4328.07275,4436.3625,3809.37,4161.1775
2017-08-16,4161.29,4388.98,3933.7200000000003,4380.24
2017-08-17,4373.74,4475.9425,4181.2225,4280.8025
2017-08-18,4277.65,4358.594,3969.6725,4112.4125
2017-08-19,4109.965,4193.543250000001,3964.6265,4146.2207499999995
2017-08-20,4145.9842499999995,4175.3525,4037.48,4062.3035000000004
2017-08-21,4062.1677499999996,4093.81725,3964.165,3996.531
2017-08-22,3996.647,4149.4285,3600.7275,4075.95
2017-08-23,4074.3375,4255.195,4051.7375,4137.6925
2017-08-24,4143.18975,4357.4974999999995,4112.2175,4314.873
2017-08-25,4317.26225,4455.469999999999,4287.637500000001,4365.822249999999
2017-08-26,4364.68,4377.665000000001,4251.145,4342.59725
2017-08-27,4344.780000000001,4397.23725,4308.639999999999,4332.9975
2017-08-28,4332.8769999999995,4398.035,4180.482,4384.452
2017-08-29,4385.90975,4651.539000000001,4343.8625,4589.26225
2017-08-30,4589.264499999999,4638.85725,4494.82,4578.047500000001
2017-08-31,4578.3775,4764.8099999999995,4575.4,4736.9275
2017-09-01,4738.325000000001,4933.25,4690.0775,4929.219999999999
2017-09-02,4930.1525,4976.19,4502.375,4621.645
2017-09-03,4619.43,4755.7474999999995,4446.451499999999,4621.655000000001
2017-09-04,4621.0975,4628.8775000000005,4147.282499999999,4344.84
2017-09-05,4349.9825,4520.7575,4100.77,4430.66
2017-09-06,4429.1900000000005,4677.539999999999,4411.415,4618.297500000001
2017-09-07,4620.040000000001,4685.135,4495.045,4629.865
2017-09-08,4629.815,4685.5275,4135.174999999999,4345.525
2017-09-09,4349.4025,4416.6475,4178.5225,4323.8025
2017-09-10,4327.97,4342.0175,4067.8625,4251.110000000001
2017-09-11,4250.255,4368.5875,4115.155000000001,4211.555
2017-09-12,4209.4775,4380.3175,4087.15,4167.905000000001
2017-09-13,4168.995000000001,4176.639999999999,3734.2200000000003,3864.46
2017-09-14,3862.5,3929.7,3213.7625,3242.8725000000004
2017-09-15,3241.72,3847.12,2977.895,3723.6625000000004
2017-09-16,3723.1099999999997,3934.8824999999997,3567.105,3702.7025
2017-09-17,3699.5125,3809.4525000000003,3484.7475,3699.1099999999997
2017-09-18,3698.8199999999997,4126.887500000001,3695.1324999999997,4097.6425
2017-09-19,4100.1325,4119.2474999999995,3852.7725,3902.275
2017-09-20,3900.8475,4049.1975,3832.4224999999997,3869.6275
2017-09-21,3873.1525,3908.97,3573.69,3618.675
2017-09-22,3616.2999999999997,3762.27,3514.88,3612.2625
2017-09-23,3610.8725000000004,3816.41,3567.025,3785.4
2017-09-24,3785.5950000000003,3788.04,3626.5275,3668.2074999999995
2017-09-25,3667.8825,3969.3875,3665.7275,3919.9175
2017-09-26,3920.9475,3965.5,3851.83,3884.5375
2017-09-27,3884.085,4229.03,3873.505,4202.27
2017-09-28,4204.8025,4269.965,4079.115,4188.3775000000005
2017-09-29,4188.75,4221.6025,4015.5475,4159.280000000001
2017-09-30,4160.362499999999,4354.57,4149.3025,4334.285
2017-10-01,4334.25,4389.219999999999,4241.78,4385.5975
2017-10-02,4384.674999999999,4461.165,4357.9,4393.5175
2017-10-03,4393.5825,4424.2375,4232.865,4310.9075
2017-10-04,4311.855,4344.975,4178.725,4218.522499999999
2017-10-05,4218.25,4363.63,4146.637500000001,4314.3325
2017-10-06,4313.1775,4417.8025,4292.1224999999995,4363.3150000000005
2017-10-07,4361.58,4453.105,4316.8675,4426.327499999999
2017-10-08,4423.93,4608.9725,4411.76,4595.8525
2017-10-09,4596.452499999999,4869.0975,4549.5075,4762.702499999999
2017-10-10,4762.395,4911.655,4705.342499999999,4749.245
2017-10-11,4747.612499999999,4871.3375,4710.8675,4818.65
2017-10-12,4819.05,5438.5575,4805.925,5438.2525000000005
2017-10-13,5437.71,5859.4575,5384.405000000001,5641.1925
2017-10-14,5640.8525,5812.3425,5561.805,5802.14
2017-10-15,5800.1175,5837.09,5440.105,5689.6
2017-10-16,5690.5725,5786.24,5562.575,5746.264999999999
2017-10-17,5749.8099999999995,5767.6775,5522.469999999999,5598.7025
2017-10-18,5596.64,5611.8375,5110.3775000000005,5577.0625
2017-10-19,5576.8925,5737.485,5524.5575,5704.91
2017-10-20,5703.135,6058.7775,5613.2125,5986.83
2017-10-21,5984.507500000001,6183.0225,5884.745000000001,6023.7275
2017-10-22,6025.3125,6078.73,5734.764999999999,5990.395
2017-10-23,5986.35,6053.1025,5653.8575,5895.905
2017-10-24,5890.254999999999,5892.15,5472.047500000001,5528.915
2017-10-25,5526.645,5760.2375,5375.6775,5743.804999999999
2017-10-26,5745.09,5986.7775,5696.4349999999995,5890.360000000001
2017-10-27,5889.55,5994.4875,5695.6175,5777.49
2017-10-28,5781.224999999999,5883.3025,5675.797500000001,5740.865
2017-10-29,5741.58,6281.8825,5697.0975,6136.3025
2017-10-30,6136.1875,6219.2925,6027.9,6123.37
2017-10-31,6124.985,6457.555,6084.43,6439.592500000001
2017-11-01,6441.9625,6759.76,6355.15,6751.795
2017-11-02,6752.6325,7357.9,6726.87,7027.482499999999
2017-11-03,7030.7375,7466.465,6928.9400000000005,7159.5875
2017-11-04,7157.9425,7513.6975,6984.799999999999,7391.01
2017-11-05,7391.7175,7599.4525,7295.2075,7382.005
2017-11-06,7379.8675,7432.47,6917.0,6966.245
2017-11-07,6966.56,7244.907499999999,6953.485,7127.139999999999
2017-11-08,7127.8825,7861.0,7071.4775,7464.7074999999995
2017-11-09,7464.7275,7483.6425,7074.6025,7151.922500000001
2017-11-10,7153.2925000000005,7359.445,6422.735,6580.1775
2017-11-11,6576.205,6835.3525,6204.7525000000005,6345.725
2017-11-12,6343.405000000001,6481.935,5505.915,5873.2775
2017-11-13,5859.030000000001,6821.0625,5826.2925,6528.225
2017-11-14,6529.8975,6754.8725,6486.092500000001,6619.692499999999
2017-11-15,6619.254999999999,7336.0775,6619.254999999999,7285.14
2017-11-16,7285.2425,7933.7375,7114.5625,7819.490000000001
2017-11-17,7819.962500000001,7983.875,7526.0625,7693.945000000001
2017-11-18,7690.58,7848.7075,7454.4125,7778.51
2017-11-19,7780.765,8071.5625,7680.825,8022.3724999999995
2017-11-20,8021.8025,8279.66,7932.15,8237.0525
2017-11-21,8235.75,8359.1125,7788.4725,8103.91
2017-11-22,8098.8375,8299.7475,8059.365,8237.372500000001
2017-11-23,8237.75,8278.93,8012.79,8015.04
2017-11-24,8014.705,8319.2425,7876.42,8198.1375
2017-11-25,8198.5925,8755.7725,8146.32,8747.1225
2017-11-26,8749.575,9467.3175,8694.46,9295.18
2017-11-27,9298.9175,9734.060000000001,9289.9225,9702.945
2017-11-28,9709.364999999998,9955.5,9586.96,9888.5125
2017-11-29,9895.9075,11377.45,8956.6175,9844.125
2017-11-30,9839.8825,10737.0975,9063.364999999998,9970.2825
2017-12-01,9962.355,10947.669999999998,9426.275,10870.28
2017-12-02,10864.5125,11163.3675,10677.5175,10900.7975
2017-12-03,10900.65,11817.0025,10522.67,11237.525
2017-12-04,11245.625,11639.0375,10918.032500000001,11630.035
2017-12-05,11630.037499999999,11859.7525,11469.1475,11706.2575
2017-12-06,11700.897500000001,13928.4075,11696.390000000001,13775.794999999998
2017-12-07,13774.59,17267.655,13371.475,16667.93
2017-12-08,16667.93,17154.655,13836.047499999999,16061.9625
2017-12-09,16058.5125,16274.497500000001,13162.7625,14915.8225
2017-12-10,14916.425000000001,15882.244999999999,13180.0,15033.317500000001
2017-12-11,15047.685,17408.72,14999.83,16710.26
2017-12-12,16707.784999999996,17639.627500000002,16244.2975,17150.735
